,SKI_ID,Ski_Long,Ski_Lat,NCA,STATE,NAME,SnotelID,Snotel_dist_km,Snotel_elev,ref mean SMD,ref std SMD,1920 mean SMD,1920 std SMD,1920 percent loss SMD,1930 mean SMD,1930 std SMD,1930 percent loss SMD,1940 mean SMD,1940 std SMD,1940 percent loss SMD,1950 mean SMD,1950 std SMD,1950 percent loss SMD,1960 mean SMD,1960 std SMD,1960 percent loss SMD,1970 mean SMD,1970 std SMD,1970 percent loss SMD,1980 mean SMD,1980 std SMD,1980 percent loss SMD,1990 mean SMD,1990 std SMD,1990 percent loss SMD,2000 mean SMD,2000 std SMD,2000 percent loss SMD,2010 mean SMD,2010 std SMD,2010 percent loss SMD,2020 mean SMD,2020 std SMD,2020 percent loss SMD,2030 mean SMD,2030 std SMD,2030 percent loss SMD,2040 mean SMD,2040 std SMD,2040 percent loss SMD,2050 mean SMD,2050 std SMD,2050 percent loss SMD,2060 mean SMD,2060 std SMD,2060 percent loss SMD,2070 mean SMD,2070 std SMD,2070 percent loss SMD,2080 mean SMD,2080 std SMD,2080 percent loss SMD,2090 mean SMD,2090 std SMD,2090 percent loss SMD,2100 mean SMD,2100 std SMD,2100 percent loss SMD
46,1046,-106.76966088,40.45262494,Southwest,COLORADO,Steamboat Ski Area,365,8.63143055,,130.23,3.87,136.15,16.2,0.05,144.82,13.21,0.11,140.38,14.22,0.08,140.22,16.17,0.08,138.9,14.21,0.07,144.6,17.13,0.11,134.57,14.92,0.03,132.98,12.63,0.02,136.48,13.27,0.05,128.78,11.74,0.01,119.78,16.16,0.08,111.15,15.38,0.15,101.9,13.35,0.22,95.4,11.4,0.27,81.0,14.7,0.38,71.32,15.36,0.45,64.4,15.15,0.51,54.08,13.98,0.58,47.3,15.04,0.64
47,1047,-107.83410178,37.91916292,Southwest,COLORADO,Telluride Ski Area,417,10.77604825,,155.74,4.08,160.4,14.28,0.03,168.85,12.56,0.08,167.5,12.16,0.08,166.48,14.65,0.07,165.32,13.8,0.06,170.32,15.21,0.09,159.5,12.83,0.02,159.82,11.92,0.03,163.2,11.52,0.05,152.15,12.12,0.02,146.65,14.08,0.06,136.85,14.61,0.12,128.52,14.23,0.17,119.0,15.46,0.24,107.18,16.48,0.31,93.55,16.22,0.4,84.35,18.17,0.46,76.82,18.38,0.51,68.2,17.48,0.56
48,1048,-106.35013333,39.60296642,Southwest,COLORADO,Vail Ski Area,441,3.06453947,,200.12,1.34,205.68,10.06,0.03,214.62,9.19,0.07,210.8,9.46,0.05,212.18,9.75,0.06,211.58,8.97,0.06,212.82,10.7,0.06,209.65,9.63,0.05,204.75,8.86,0.02,206.02,7.75,0.03,198.98,9.32,0.01,196.08,9.08,0.02,186.65,10.99,0.07,182.38,8.88,0.09,169.42,9.04,0.15,162.8,14.21,0.19,150.57,14.44,0.25,140.65,11.86,0.3,134.55,15.6,0.33,125.3,15.42,0.37
49,1049,-105.77889862,39.88027646,Southwest,COLORADO,Winter Park Ski Area,370,7.4143844,,180.4,1.1,186.55,10.94,0.03,193.32,9.48,0.07,191.18,9.32,0.06,191.02,9.54,0.06,188.8,7.52,0.05,193.12,10.47,0.07,187.08,9.63,0.04,184.18,9.09,0.02,185.82,7.17,0.03,179.15,8.48,0.01,174.2,9.52,0.03,165.68,10.04,0.08,162.3,9.08,0.1,150.12,11.18,0.17,143.9,13.71,0.2,133.65,13.0,0.26,125.0,13.8,0.31,118.68,14.8,0.34,112.6,15.54,0.38
50,1050,-114.39349593,43.66401601,Northwest,IDAHO,Bald Mountain Ski Area,462,11.94534123,,122.64,3.85,127.98,15.52,0.04,132.43,14.36,0.08,132.82,12.16,0.08,131.05,17.71,0.07,131.02,15.77,0.07,135.43,14.07,0.1,126.02,15.87,0.03,126.62,12.16,0.03,127.9,15.77,0.04,120.12,14.54,0.02,112.85,18.24,0.08,106.75,14.59,0.13,98.8,14.59,0.19,87.9,16.91,0.28,74.25,13.66,0.39,67.7,17.32,0.45,58.2,14.24,0.53,47.08,14.59,0.62,41.42,14.8,0.66
51,1052,-116.08819519,43.76862283,Northwest,IDAHO,City Ski Area,458,1.30985923,,83.25,2.91,90.48,14.0,0.09,90.02,12.87,0.08,89.8,13.51,0.08,88.25,16.14,0.06,90.85,16.19,0.09,94.02,11.52,0.13,84.4,15.48,0.01,85.78,11.91,0.03,86.92,16.87,0.04,78.12,13.39,0.06,74.18,15.84,0.11,68.72,15.34,0.17,60.92,14.67,0.27,53.02,14.08,0.36,41.55,11.98,0.5,36.28,17.57,0.56,28.95,11.31,0.65,22.7,9.48,0.73,19.27,10.38,0.77
52,1053,-114.34310877,43.68387744,Northwest,IDAHO,Dollar Mountain Ski Area,462,11.20057021,,122.64,3.85,127.98,15.52,0.04,132.43,14.36,0.08,132.82,12.16,0.08,131.05,17.71,0.07,131.02,15.77,0.07,135.43,14.07,0.1,126.02,15.87,0.03,126.62,12.16,0.03,127.9,15.77,0.04,120.12,14.54,0.02,112.85,18.24,0.08,106.75,14.59,0.13,98.8,14.59,0.19,87.9,16.91,0.28,74.25,13.66,0.39,67.7,17.32,0.45,58.2,14.24,0.53,47.08,14.59,0.62,41.42,14.8,0.66
53,1054,-111.60918351,43.64139423,Northwest,IDAHO,Kelly Canyon Ski Area,505,31.30364656,,108.16,2.85,114.55,13.42,0.06,117.1,13.81,0.08,117.25,12.98,0.08,115.18,16.14,0.06,115.48,13.81,0.07,120.2,13.05,0.11,112.78,13.81,0.04,111.65,11.73,0.03,112.88,13.2,0.04,104.42,11.97,0.03,99.3,14.7,0.08,93.82,14.08,0.13,85.32,13.27,0.21,76.32,13.54,0.29,64.08,12.5,0.41,55.68,15.74,0.49,48.48,12.13,0.55,37.78,13.15,0.65,30.82,12.82,0.72
54,1055,-115.70694911,47.45347607,Northwest,IDAHO,Lookout Pass Ski Area,487,0.75711711,,78.96,3.78,83.18,15.39,0.05,84.72,14.95,0.07,80.85,15.35,0.02,82.82,16.1,0.05,82.75,15.93,0.05,87.3,13.59,0.11,79.72,17.27,0.01,79.5,14.24,0.01,82.0,15.22,0.04,72.35,15.05,0.08,69.18,16.62,0.12,66.58,17.26,0.16,58.85,14.79,0.25,55.18,14.76,0.3,43.0,10.9,0.46,41.9,16.92,0.47,33.95,10.07,0.57,28.25,12.31,0.64,25.6,11.58,0.68
55,1056,-114.29012838,42.18550043,Northwest,IDAHO,Magic Mountain Ski Area,490,0.61105187,,97.72,4.67,106.35,15.4,0.09,105.35,13.5,0.08,105.5,16.0,0.08,103.35,19.03,0.06,104.35,20.31,0.07,110.2,17.38,0.13,99.92,17.8,0.02,101.12,14.64,0.03,100.6,20.41,0.03,94.55,17.07,0.03,86.55,18.67,0.11,80.82,16.78,0.17,71.85,17.22,0.26,64.15,17.04,0.34,51.52,13.43,0.47,46.68,17.53,0.52,40.42,14.05,0.59,31.62,11.32,0.68,28.52,12.49,0.71
56,1057,-116.14388636,44.99839646,Northwest,IDAHO,Payette Lakes Ski Area,460,4.73670704,,120.17,4.92,126.75,16.74,0.05,129.85,14.38,0.08,129.02,11.87,0.07,127.72,18.66,0.06,127.3,15.69,0.06,130.45,13.01,0.09,123.5,15.95,0.03,124.15,13.03,0.03,125.32,15.38,0.04,115.78,17.02,0.04,112.4,18.41,0.06,105.92,14.76,0.12,96.72,14.58,0.2,85.92,17.24,0.28,73.2,13.54,0.39,67.1,18.33,0.44,56.98,14.21,0.53,46.12,15.27,0.62,41.22,14.24,0.66
57,1058,-112.15274254,42.77375637,Northwest,IDAHO,Pebble Creek Ski Area,531,25.20744364,,95.15,2.72,101.15,13.53,0.06,103.05,14.36,0.08,104.4,14.1,0.1,101.62,16.94,0.07,103.95,15.75,0.09,108.68,13.82,0.14,98.42,15.22,0.03,98.6,12.32,0.04,98.92,16.08,0.04,91.2,14.28,0.04,85.35,15.43,0.1,78.25,15.78,0.18,70.05,14.45,0.26,61.4,13.9,0.35,49.48,12.42,0.48,42.7,15.52,0.55,36.38,11.81,0.62,27.6,10.57,0.71,22.62,10.56,0.76
58,1059,-113.61307031,42.31356113,Northwest,IDAHO,Pomerelle Ski Area,480,0.89413925,,61.75,1.92,71.4,14.46,0.16,66.7,16.08,0.08,68.82,19.22,0.11,64.58,22.06,0.05,72.2,21.78,0.17,75.7,18.1,0.23,60.6,18.2,0.02,61.55,16.07,0.0,62.15,21.97,0.01,56.95,18.18,0.08,47.92,20.86,0.22,43.8,18.4,0.29,36.6,14.81,0.41,29.2,16.38,0.53,20.65,12.02,0.67,16.82,11.45,0.73,11.28,6.66,0.82,9.25,7.35,0.85,8.28,7.01,0.87
59,1060,-116.62260707,48.38019456,Northwest,IDAHO,Schweitzer Basin Ski Area,511,1.66392849,,63.29,1.8,65.8,14.11,0.04,66.78,14.92,0.06,63.18,16.36,0.0,65.62,15.04,0.04,66.0,15.07,0.04,69.82,12.46,0.1,63.52,16.6,0.0,63.12,13.82,0.0,65.97,14.11,0.04,57.05,13.78,0.1,54.58,16.02,0.14,54.12,16.89,0.14,46.98,14.98,0.26,44.7,14.33,0.29,33.38,10.54,0.47,34.25,16.19,0.46,26.18,9.45,0.59,23.05,12.27,0.64,20.6,11.42,0.67
60,1061,-116.13162757,47.5072017,Northwest,IDAHO,Silverhorn Ski Area,524,22.90875034,,69.68,2.67,73.47,15.51,0.05,73.9,15.73,0.06,71.12,15.67,0.02,72.8,16.33,0.04,73.05,16.36,0.05,77.3,12.72,0.11,70.75,17.3,0.02,69.88,14.02,0.0,72.35,15.52,0.04,63.3,14.35,0.09,59.58,16.56,0.15,58.9,17.33,0.15,50.95,14.86,0.27,48.3,14.29,0.31,36.33,10.75,0.48,36.67,16.82,0.47,28.8,8.88,0.59,24.28,11.56,0.65,22.25,10.58,0.68
61,1062,-90.39755465,42.31786236,Midwest,ILLINOIS,Chestnut Mountain,785,1041.92575368,,76.97,1.65,79.85,10.89,0.04,84.1,13.82,0.09,80.95,11.86,0.05,83.95,15.44,0.09,82.68,15.41,0.07,85.92,14.54,0.12,80.95,13.94,0.05,75.03,13.93,0.03,79.92,14.23,0.04,72.42,13.19,0.06,68.32,16.64,0.11,65.97,11.35,0.14,59.08,14.38,0.23,57.7,12.31,0.25,50.4,10.15,0.35,46.92,14.53,0.39,42.1,11.22,0.45,37.9,10.94,0.51,29.68,11.79,0.61
62,1063,-88.32255244,42.19497234,Midwest,ILLINOIS,Raging Buffalo Snowboard Park,785,1200.45796615,,71.01,1.89,74.68,11.56,0.05,77.15,13.09,0.09,76.22,11.94,0.07,78.82,14.66,0.11,77.35,14.82,0.09,79.12,14.14,0.11,75.55,12.31,0.06,70.35,13.54,0.01,73.53,13.66,0.04,67.32,13.15,0.05,62.28,14.49,0.12,60.78,9.53,0.14,54.78,14.12,0.23,52.78,12.66,0.26,45.0,10.04,0.37,41.65,13.18,0.41,37.88,9.76,0.47,34.33,10.48,0.52,25.98,11.61,0.63
63,1064,-86.51038873,38.55757987,Midwest,INDIANA,Paoli Peaks Ski Area,785,1492.7815896,,37.94,2.54,40.02,8.44,0.05,43.42,10.21,0.14,42.7,9.0,0.13,44.68,11.41,0.18,43.2,10.53,0.14,42.92,8.49,0.13,41.6,9.59,0.1,37.2,9.03,0.02,40.08,11.87,0.06,35.35,9.2,0.07,29.35,10.07,0.23,30.12,8.96,0.21,25.32,7.7,0.33,23.95,7.39,0.37,20.12,6.25,0.47,18.0,6.86,0.53,15.2,6.17,0.6,13.98,8.17,0.63,9.55,5.81,0.75
64,1065,-84.88791676,39.14568782,Midwest,INDIANA,Perfect North Ski Area,785,1578.23480166,,42.53,2.33,45.42,8.79,0.07,48.3,10.63,0.14,47.4,9.53,0.11,49.4,10.87,0.16,47.65,11.37,0.12,48.5,8.73,0.14,46.45,10.41,0.09,41.48,9.76,0.02,44.7,11.32,0.05,39.4,10.48,0.07,33.52,10.09,0.21,33.65,8.9,0.21,28.88,8.25,0.32,26.98,8.11,0.37,22.42,6.92,0.47,20.72,7.25,0.51,18.2,6.99,0.57,16.27,8.34,0.62,11.3,6.16,0.73
65,1066,-70.71229476,44.375534,Northeast,MAINE,Mt. Abram Ski Area,785,2467.90641998,,110.05,1.37,116.2,9.53,0.06,116.62,11.04,0.06,116.88,8.85,0.06,118.05,10.23,0.07,118.98,9.47,0.08,116.22,9.71,0.06,115.52,9.97,0.05,113.78,11.48,0.03,113.68,10.05,0.03,106.45,10.81,0.03,105.1,11.72,0.04,99.58,9.28,0.1,95.42,12.94,0.13,90.42,11.15,0.18,83.65,9.79,0.24,77.68,12.25,0.29,71.72,8.91,0.35,68.32,9.88,0.38,59.65,12.35,0.46
66,1067,-70.52219926,44.94153919,Northeast,MAINE,Saddleback Mountain Ski Area,785,2471.71572465,,125.45,1.57,130.9,9.18,0.04,132.1,10.94,0.05,132.78,8.85,0.06,132.6,10.7,0.06,133.18,8.69,0.06,132.88,8.79,0.06,131.07,8.83,0.04,130.0,10.74,0.04,129.32,9.95,0.03,122.25,9.58,0.03,121.25,11.76,0.03,114.88,8.59,0.08,110.45,11.7,0.12,105.05,10.59,0.16,97.78,10.57,0.22,91.98,12.66,0.27,86.58,8.67,0.31,80.92,9.94,0.35,72.22,12.08,0.42
67,1068,-70.81668653,44.05183282,Northeast,MAINE,Shawneepeak Ski Area,785,2466.68373637,,103.35,1.68,110.0,9.54,0.06,109.6,10.99,0.06,110.28,8.27,0.07,111.25,10.36,0.08,111.35,9.56,0.08,109.0,9.4,0.05,108.38,9.72,0.05,106.45,11.88,0.03,106.65,10.09,0.03,99.65,10.79,0.04,98.62,11.67,0.05,93.5,9.32,0.1,88.5,13.37,0.14,83.38,11.39,0.19,77.35,10.53,0.25,71.6,12.78,0.31,65.15,8.95,0.37,63.28,10.25,0.39,54.32,12.16,0.47
68,1069,-70.31612777,45.0494801,Northeast,MAINE,Sugarloaf Ski Area,785,2485.05016042,,125.45,1.57,130.9,9.18,0.04,132.1,10.94,0.05,132.78,8.85,0.06,132.6,10.7,0.06,133.18,8.69,0.06,132.88,8.79,0.06,131.07,8.83,0.04,130.0,10.74,0.04,129.32,9.95,0.03,122.25,9.58,0.03,121.25,11.76,0.03,114.88,8.59,0.08,110.45,11.7,0.12,105.05,10.59,0.16,97.78,10.57,0.22,91.98,12.66,0.27,86.58,8.67,0.31,80.92,9.94,0.35,72.22,12.08,0.42
69,1070,-70.878175,44.46735321,Northeast,MAINE,Sunday River Ski Area,785,2453.92482186,,119.33,1.44,125.2,8.88,0.05,126.08,10.74,0.06,126.02,8.54,0.06,127.12,10.82,0.07,127.85,9.16,0.07,126.38,9.13,0.06,124.9,9.95,0.05,123.35,11.04,0.03,122.4,10.6,0.03,115.8,9.32,0.03,115.58,11.3,0.03,108.7,8.68,0.09,105.22,12.0,0.12,98.88,10.93,0.17,91.92,10.29,0.23,86.62,12.73,0.27,80.9,8.3,0.32,76.4,9.33,0.36,67.55,12.44,0.43
70,1071,-79.37091918,39.54998735,Northeast,MARYLAND,Wisp - McHenry Ski Area,785,1966.26194701,,66.21,1.93,72.62,10.37,0.1,74.1,12.38,0.12,72.58,9.55,0.1,75.35,11.11,0.14,73.05,12.3,0.1,75.65,9.32,0.14,71.97,10.69,0.09,65.9,11.73,0.0,67.28,11.89,0.02,63.28,10.39,0.04,58.15,10.45,0.12,55.6,7.91,0.16,50.52,9.34,0.24,46.4,9.89,0.3,41.2,9.86,0.38,38.3,9.96,0.42,33.62,9.05,0.49,32.45,10.68,0.51,24.85,9.34,0.62
71,1072,-73.31910843,42.17816472,Northeast,MASSACHUSETTS,Butternut Basin Ski Area,785,2326.63692578,,75.44,1.29,79.3,9.75,0.05,80.42,11.73,0.07,82.72,10.03,0.1,84.52,10.41,0.12,82.38,11.83,0.09,82.52,10.02,0.09,81.3,10.46,0.08,75.75,10.48,0.0,77.8,10.45,0.03,71.5,12.8,0.05,68.18,12.07,0.1,65.22,8.79,0.14,60.12,12.42,0.2,54.02,11.47,0.28,49.12,9.48,0.35,45.18,10.88,0.4,40.08,8.61,0.47,37.7,10.46,0.5,30.05,10.5,0.6
72,1073,-72.87432017,42.61609851,Northeast,MASSACHUSETTS,Charlemont Ski Area,785,2347.71601547,,93.31,1.07,98.82,9.88,0.06,99.72,11.05,0.07,100.58,9.53,0.08,101.65,11.07,0.09,101.0,10.26,0.08,100.35,9.84,0.08,98.65,10.19,0.06,95.2,10.85,0.02,96.5,11.21,0.03,89.35,11.24,0.04,85.88,11.91,0.08,82.35,7.75,0.12,77.25,12.62,0.17,71.4,12.01,0.23,65.9,10.18,0.29,60.88,11.95,0.35,55.38,9.29,0.41,53.62,9.99,0.43,44.48,12.11,0.52
73,1074,-71.34384603,42.55711559,Northeast,MASSACHUSETTS,Great Brook Ski Touring Center,785,2463.71825285,,69.7,1.89,73.5,9.92,0.05,74.15,11.37,0.06,76.65,10.38,0.1,78.53,9.78,0.13,76.58,11.36,0.1,75.58,9.59,0.08,74.4,11.81,0.07,70.58,10.49,0.01,70.85,11.73,0.02,66.0,11.95,0.05,62.08,11.02,0.11,58.92,9.4,0.15,54.22,10.91,0.22,49.5,11.13,0.29,45.08,8.73,0.35,39.65,10.59,0.43,35.88,7.96,0.49,33.05,8.7,0.53,25.6,9.2,0.63
74,1075,-71.5566145,42.62998125,Northeast,MASSACHUSETTS,Groton Hills Ski Area,785,2445.82237755,,69.7,1.89,73.5,9.92,0.05,74.15,11.37,0.06,76.65,10.38,0.1,78.53,9.78,0.13,76.58,11.36,0.1,75.58,9.59,0.08,74.4,11.81,0.07,70.58,10.49,0.01,70.85,11.73,0.02,66.0,11.95,0.05,62.08,11.02,0.11,58.92,9.4,0.15,54.22,10.91,0.22,49.5,11.13,0.29,45.08,8.73,0.35,39.65,10.59,0.43,35.88,7.96,0.49,33.05,8.7,0.53,25.6,9.2,0.63
75,1076,-73.2860117,42.549623,Northeast,MASSACHUSETTS,Jiminy Peak Ski Area,785,2318.71457988,,80.11,1.32,85.58,9.73,0.07,85.45,11.36,0.07,87.25,10.65,0.09,89.08,11.06,0.11,87.35,11.58,0.09,87.25,10.2,0.09,85.62,10.02,0.07,81.45,11.16,0.02,82.65,11.23,0.03,75.88,12.62,0.05,73.0,12.35,0.09,69.05,9.45,0.14,64.1,12.5,0.2,58.65,11.63,0.27,52.7,9.6,0.34,48.5,11.48,0.39,42.9,8.21,0.46,40.92,10.1,0.49,32.95,10.79,0.59
76,1077,-71.88772412,42.49618908,Northeast,MASSACHUSETTS,Wachusett Mountain Ski Area,785,2424.76135821,,79.41,1.48,83.92,9.74,0.06,84.65,11.59,0.07,86.85,10.16,0.09,87.8,10.34,0.11,85.75,10.76,0.08,85.78,10.28,0.08,85.02,10.99,0.07,80.32,11.31,0.01,82.0,11.24,0.03,75.15,12.26,0.05,72.2,11.27,0.09,68.38,9.26,0.14,63.32,12.04,0.2,58.02,11.66,0.27,53.0,10.0,0.33,48.65,11.57,0.39,43.6,8.62,0.45,41.08,9.36,0.48,33.02,10.06,0.58
77,1078,-83.52364226,42.65424981,Midwest,MICHIGAN,Alpine Valley Ski Area,785,1548.07029981,,68.11,1.64,73.65,10.88,0.08,73.8,13.28,0.08,72.92,11.62,0.07,76.5,13.82,0.12,76.1,13.64,0.12,77.42,14.06,0.14,73.97,11.72,0.09,66.68,13.72,0.02,70.6,13.89,0.04,63.62,13.99,0.07,59.82,13.61,0.12,56.42,10.19,0.17,51.3,12.99,0.25,47.45,12.51,0.3,40.35,10.78,0.41,36.3,11.0,0.47,31.42,8.6,0.54,27.85,10.38,0.59,20.62,10.96,0.7
78,1079,-90.09367696,46.50590245,Midwest,MICHIGAN,Big Powderhorn Mt. Ski Area,785,1040.31204746,,113.07,2.77,117.5,13.88,0.04,120.52,12.68,0.07,119.28,14.18,0.05,123.72,14.42,0.09,119.22,14.78,0.05,123.8,14.33,0.09,117.72,13.35,0.04,113.18,12.3,0.0,117.35,14.29,0.04,107.42,14.92,0.05,103.2,16.51,0.09,99.58,14.6,0.12,93.02,16.42,0.18,88.38,15.63,0.22,74.58,14.69,0.34,69.65,21.03,0.38,61.72,14.83,0.45,56.1,14.94,0.5,42.88,16.09,0.62
79,1080,-90.00392538,46.50257479,Midwest,MICHIGAN,BlackJack Ski Resort,785,1046.64565138,,113.07,2.77,117.5,13.88,0.04,120.52,12.68,0.07,119.28,14.18,0.05,123.72,14.42,0.09,119.22,14.78,0.05,123.8,14.33,0.09,117.72,13.35,0.04,113.18,12.3,0.0,117.35,14.29,0.04,107.42,14.92,0.05,103.2,16.51,0.09,99.58,14.6,0.12,93.02,16.42,0.18,88.38,15.63,0.22,74.58,14.69,0.34,69.65,21.03,0.38,61.72,14.83,0.45,56.1,14.94,0.5,42.88,16.09,0.62
80,1081,-84.93988061,45.16428601,Midwest,MICHIGAN,Boyne Mountain Ski Area,785,1406.50254981,,89.76,1.56,96.85,12.29,0.08,97.02,13.98,0.08,97.68,15.24,0.09,99.62,14.31,0.11,98.5,15.32,0.1,100.35,16.23,0.12,95.82,13.48,0.07,87.95,12.77,0.02,93.45,16.18,0.04,85.65,14.68,0.05,79.18,16.6,0.12,76.38,14.88,0.15,70.12,16.66,0.22,64.6,15.22,0.28,52.62,11.91,0.41,48.62,16.1,0.46,42.95,11.43,0.52,36.12,11.82,0.6,26.68,14.24,0.7
81,1082,-88.70587387,46.02815613,Midwest,MICHIGAN,Brule Mountain Ski Area,785,1133.13774292,,114.56,2.74,119.35,12.56,0.04,122.72,12.11,0.07,121.52,12.97,0.06,124.55,14.0,0.09,120.95,13.41,0.06,125.5,13.77,0.1,120.85,11.47,0.05,115.18,12.48,0.01,118.05,14.2,0.03,110.02,13.51,0.04,105.1,16.88,0.08,101.75,14.09,0.11,95.62,15.81,0.17,90.72,14.54,0.21,77.7,13.16,0.32,72.92,19.82,0.36,64.8,14.35,0.43,59.28,14.24,0.48,47.0,16.56,0.59
82,1083,-85.71836357,44.24163345,Midwest,MICHIGAN,Caberfae Peaks Ski Area,785,1354.99020191,,85.0,1.79,92.78,12.42,0.09,92.65,13.53,0.09,92.48,14.55,0.09,95.15,15.62,0.12,94.15,16.21,0.11,95.32,16.89,0.12,91.2,12.98,0.07,83.85,14.21,0.01,89.32,15.65,0.05,80.12,14.9,0.06,74.53,17.14,0.12,71.18,14.07,0.16,65.28,16.58,0.23,59.65,14.83,0.3,49.92,11.9,0.41,45.52,15.63,0.46,40.12,11.6,0.53,34.38,12.68,0.6,25.18,14.29,0.7
83,1084,-85.50392266,43.05159507,Midwest,MICHIGAN,Cannonsburg Ski Area,785,1390.19276145,,68.85,1.65,75.03,11.36,0.09,75.75,13.78,0.1,74.82,12.61,0.09,77.65,15.19,0.13,76.97,16.01,0.12,78.0,15.15,0.13,73.97,13.52,0.07,66.72,15.08,0.03,71.95,15.13,0.05,64.12,15.51,0.07,59.55,15.42,0.14,56.42,11.66,0.18,50.05,14.59,0.27,46.02,13.38,0.33,38.72,10.34,0.44,34.88,11.91,0.49,29.78,9.23,0.57,25.5,11.1,0.63,17.73,11.02,0.74
84,1085,-85.99677192,44.52360667,Midwest,MICHIGAN,Crystal Mountain Ski Area,785,1331.5692251,,80.58,1.57,88.55,12.93,0.1,88.3,15.23,0.1,89.25,15.1,0.11,90.88,16.16,0.13,90.12,16.99,0.12,92.12,17.25,0.14,85.22,14.74,0.06,78.32,14.6,0.03,84.32,17.64,0.05,75.78,16.21,0.06,69.68,18.05,0.14,66.3,15.11,0.18,60.5,17.71,0.25,53.78,16.1,0.33,43.8,12.29,0.46,38.95,14.79,0.52,34.12,12.01,0.58,27.38,12.17,0.66,18.5,12.95,0.77
85,1086,-84.94386926,45.4749542,Midwest,MICHIGAN,Harbor Highlands Ski Club,785,1405.64582377,,91.54,1.73,98.62,12.57,0.08,99.8,14.17,0.09,99.5,15.3,0.09,101.68,15.01,0.11,100.9,15.07,0.1,102.55,16.04,0.12,97.98,14.02,0.07,90.6,12.6,0.01,94.38,15.96,0.03,87.8,15.12,0.04,80.95,17.56,0.12,78.82,14.9,0.14,72.05,17.93,0.21,65.0,16.42,0.29,53.62,13.06,0.41,48.52,17.2,0.47,42.82,13.03,0.53,35.75,11.58,0.61,25.6,14.81,0.72
86,1087,-84.65162069,45.03832057,Midwest,MICHIGAN,Hidden Valley Resort,785,1428.31805533,,94.3,1.69,102.12,12.51,0.08,101.78,13.56,0.08,101.88,14.99,0.08,104.22,14.53,0.11,103.12,15.08,0.09,104.52,15.7,0.11,101.0,13.5,0.07,92.42,13.22,0.02,98.35,16.31,0.04,90.4,14.85,0.04,83.15,17.0,0.12,80.78,14.92,0.14,74.45,17.28,0.21,68.32,15.29,0.28,56.62,12.74,0.4,51.68,16.71,0.45,45.48,11.69,0.52,38.98,11.88,0.59,28.48,14.36,0.7
87,1088,-89.97288583,46.50423751,Midwest,MICHIGAN,Indianhead Mountain Ski Area,785,1048.88946579,,113.07,2.77,117.5,13.88,0.04,120.52,12.68,0.07,119.28,14.18,0.05,123.72,14.42,0.09,119.22,14.78,0.05,123.8,14.33,0.09,117.72,13.35,0.04,113.18,12.3,0.0,117.35,14.29,0.04,107.42,14.92,0.05,103.2,16.51,0.09,99.58,14.6,0.12,93.02,16.42,0.18,88.38,15.63,0.22,74.58,14.69,0.34,69.65,21.03,0.38,61.72,14.83,0.45,56.1,14.94,0.5,42.88,16.09,0.62
88,1089,-86.61095348,46.23103708,Midwest,MICHIGAN,Maple Mountain Ski Area,785,1286.98530317,,100.32,1.87,107.62,13.36,0.07,108.9,14.19,0.09,108.4,14.23,0.08,110.75,14.93,0.1,108.5,14.94,0.08,111.1,14.69,0.11,106.05,13.95,0.06,99.68,12.53,0.01,103.42,16.4,0.03,95.28,16.59,0.05,90.3,17.13,0.1,86.48,15.78,0.14,80.1,18.64,0.2,73.88,15.73,0.26,60.1,13.01,0.4,55.68,18.73,0.45,48.72,14.26,0.51,41.12,12.34,0.59,29.58,14.83,0.71
89,1090,-87.41908046,46.50537301,Midwest,MICHIGAN,Marquette Mountain Ski Area,785,1231.70321673,,105.32,2.06,110.82,13.69,0.05,113.05,13.36,0.07,112.9,14.76,0.07,116.05,14.71,0.1,112.82,14.99,0.07,117.18,14.41,0.11,110.52,13.14,0.05,104.38,13.08,0.01,108.75,15.54,0.03,100.78,15.81,0.04,95.25,17.44,0.1,91.85,15.13,0.13,85.9,17.67,0.18,79.42,15.75,0.25,66.15,14.53,0.37,62.15,19.17,0.41,53.82,13.9,0.49,46.5,13.19,0.56,33.75,14.98,0.68
90,1091,-88.55976319,47.13034932,Midwest,MICHIGAN,Mont Ripley Ski Area,785,1161.57050375,,105.29,1.76,110.55,13.99,0.05,113.02,13.69,0.07,112.6,14.86,0.07,115.75,13.75,0.1,112.08,15.24,0.06,116.75,14.9,0.11,110.25,13.19,0.05,104.2,13.08,0.01,108.02,15.49,0.03,100.45,16.39,0.05,96.12,17.04,0.09,93.22,15.25,0.11,86.22,16.91,0.18,80.92,15.25,0.23,66.9,14.63,0.36,63.28,18.76,0.4,54.65,13.12,0.48,47.78,13.25,0.55,36.2,15.38,0.66
91,1092,-83.80912234,42.53939325,Midwest,MICHIGAN,Mount Brighton Ski Area,785,1529.49255871,,68.56,1.63,73.85,11.06,0.08,74.58,13.59,0.09,73.42,11.7,0.07,76.9,13.8,0.12,76.6,13.78,0.12,77.62,14.21,0.13,74.03,11.89,0.08,67.2,13.69,0.02,70.92,13.95,0.03,64.05,13.98,0.07,60.45,14.21,0.12,56.9,10.31,0.17,51.62,12.82,0.25,47.9,12.18,0.3,41.15,10.64,0.4,37.02,10.85,0.46,31.98,8.68,0.53,28.8,10.64,0.58,21.38,10.73,0.69
